file_idx,smiles,am1_barrier,dft_barrier,split
919,C(=C\C(=O)OC)\Br,18.3139533733,11.9687486156,train
920,C(=C\C(=O)c1ccccc1)\Br,20.043513803,8.8093199893,train
921,C(=C(\C(=O)C)/C)\c1ccccc1,25.3379521109,18.3507301821,train
922,C(=C(\C=O)/C)\c1ccccc1,20.1424445619,12.9518200175,train
923,C(=C(\C(=O)N)/C)\c1ccccc1,28.8413045321,23.2127852838,train
924,C(=C(\C(=O)NC)/C)\c1ccccc1,29.1892024738,26.290515941,train
925,C(=C(\C(=O)Nc1ccccc1)/C)\c1ccccc1,26.0147304544,20.9194628045,train
926,C(=C(\C(=O)N(C)C)/C)\c1ccccc1,30.0419037419,29.9188165082,train
927,C(=C(\C(=O)OC)/C)\c1ccccc1,21.7873093611,19.069039022,train
928,C(=C(\C(=O)c1ccccc1)/C)\c1ccccc1,26.620867308,20.4981328634,train
929,C(=C(\C(=O)C)/Cl)\c1ccccc1,18.8689839805,12.7443798182,train
930,C(=C(\C=O)/Cl)\c1ccccc1,16.4183803419,10.10522871,train
931,C(=C(\C(=O)N)/Cl)\c1ccccc1,20.4664662096,15.6952989682,train
932,C(=C(\C(=O)NC)/Cl)\c1ccccc1,23.4904179207,17.436152694,train
933,C(=C(\C(=O)Nc1ccccc1)/Cl)\c1ccccc1,21.4835992607,15.4525745383,test
934,C(=C(\C(=O)N(C)C)/Cl)\c1ccccc1,27.4519588135,26.7998409083,train
935,C(=C(\C(=O)OC)/Cl)\c1ccccc1,18.946466305,13.8627209278,train
936,C(=C(\C(=O)c1ccccc1)/Cl)\c1ccccc1,20.5566126024,15.814835758,train
937,C(=C(\C(=O)C)/Br)\c1ccccc1,19.6316464862,12.8709127108,train
938,C(=C(\C=O)/Br)\c1ccccc1,15.7802592424,9.3491475651,train
939,C(=C(\C(=O)N)/Br)\c1ccccc1,19.6073050964,15.9196925909,train
940,C(=C(\C(=O)NC)/Br)\c1ccccc1,20.7066516724,17.9269259708,train
941,C(=C(\C(=O)Nc1ccccc1)/Br)\c1ccccc1,19.8809968385,15.528346308,train
942,C(=C(\C(=O)N(C)C)/Br)\c1ccccc1,21.3826711107,22.4480627054,train
943,C(=C(\C(=O)OC)/Br)\c1ccccc1,17.5854241117,13.3343535577,train
944,C(=C(\C(=O)c1ccccc1)/Br)\c1ccccc1,19.8697840166,16.6635423214,train
945,C(=C(\C(=O)C)/c1ccccc1)\c1ccccc1,22.7814459993,15.8377887995,train
946,C(=C(\C=O)/c1ccccc1)\c1ccccc1,20.0832621877,11.0136465652,train
947,C(=C(\C(=O)N)/c1ccccc1)\c1ccccc1,24.3368552985,19.6989757028,train
948,C(=C(\C(=O)NC)/c1ccccc1)\c1ccccc1,23.0283315521,20.4236142308,train
949,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)\c1ccccc1,22.4885567796,15.6314523892,train
950,C(=C(\C(=O)N(C)C)/c1ccccc1)\c1ccccc1,23.0033358601,19.089044024,train
951,C(=C(\C(=O)OC)/c1ccccc1)\c1ccccc1,20.800641528,16.0392281258,train
952,C(=C(\C(=O)c1ccccc1)/c1ccccc1)\c1ccccc1,23.2943223877,16.8803267648,train
953,C(=C\C(=O)C)\c1ccccc1,21.9139680812,13.1350408613,train
954,C(=C\C=O)\c1ccccc1,19.7345264301,14.8165096004,train
955,C(=C\C(=O)N)\c1ccccc1,24.919172233,18.2452339169,train
956,C(=C\C(=O)NC)\c1ccccc1,25.1916595144,21.9451992034,train
957,C(=C\C(=O)Nc1ccccc1)\c1ccccc1,22.4332089951,17.8619812505,train
958,C(=C\C(=O)N(C)C)\c1ccccc1,26.5696964577,19.4722678249,train
959,C(=C\C(=O)OC)\c1ccccc1,21.883627025,17.8488945405,train
960,C(=C\C(=O)c1ccccc1)\c1ccccc1,22.0486743558,12.9138174163,train
961,C=C(C(=O)C)C,13.9840383205,12.4480798846,test
962,C=C(C=O)C,14.8103460705,10.4543536461,train
963,C=C(C(=O)N)C,17.1788182968,16.1470053881,train
964,C=C(C(=O)NC)C,17.6486398645,17.176787968,train
965,C=C(C(=O)Nc1ccccc1)C,14.6406687208,12.3261485187,train
966,C=C(C(=O)N(C)C)C,20.3605681965,22.2375226094,train
967,C=C(C)C(=O)OC,20.8609895902,14.0846773038,train
968,C=C(C(=O)c1ccccc1)C,13.4411327373,14.1176334739,train
969,C=C(C(=O)C)Cl,11.0671362863,9.9115824239,train
970,C=C(Cl)C=O,9.482332162,4.788718697,train
971,C=C(C(=O)N)Cl,13.0157214389,11.1615549408,train
972,C=C(C(=O)NC)Cl,14.5613052337,11.4237189864,train
973,C=C(C(=O)Nc1ccccc1)Cl,11.9547261472,8.7558957155,train
974,C=C(C(=O)N(C)C)Cl,15.2330851242,15.4775814188,train
975,C=C(Cl)C(=O)OC,17.0350332325,8.3366415756,train
976,C=C(C(=O)c1ccccc1)Cl,13.8055545044,8.3935115044,train
977,C=C(C(=O)C)Br,10.3180932009,9.3531385251,train
978,C=C(Br)C=O,9.4260517389,4.0013863251,test
979,C=C(C(=O)N)Br,11.1948828043,7.9332351875,train
980,C=C(C(=O)NC)Br,11.9002970545,10.6776353225,test
981,C=C(C(=O)Nc1ccccc1)Br,9.7940000377,7.8541878195,train
982,C=C(C(=O)N(C)C)Br,13.6627703325,15.1058943796,test
983,C=C(C(=O)OC)Br,8.9526355849,7.2933135762,train
984,C=C(C(=O)c1ccccc1)Br,13.184413644,8.3215380499,train
985,C=C(C(=O)C)c1ccccc1,12.023110389,8.533584169,train
986,C=C(C=O)c1ccccc1,9.212607173,5.883710179,train
987,C=C(C(=O)N)c1ccccc1,14.0518713333,11.4154502941,train
988,C=C(C(=O)NC)c1ccccc1,14.0736580133,14.7635798038,train
989,C=C(C(=O)Nc1ccccc1)c1ccccc1,12.6524347329,9.5204695739,train
990,C=C(C(=O)N(C)C)c1ccccc1,16.7850390944,15.6705995678,train
991,C=C(C(=O)OC)c1ccccc1,9.9587193642,9.0360247298,train
992,C=C(C(=O)c1ccccc1)c1ccccc1,16.7626999591,9.7288428799,test
993,C=CC(=O)C,14.1358625097,10.8466342912,train
994,C=CC=O,12.2516157007,10.5830922347,train
995,C=CC(=O)N,16.7156817028,15.0468275402,train
996,C=CC(=O)NC,17.0072572371,15.9482743926,train
997,C=CC(=O)Nc1ccccc1,14.7004229634,11.5517760999,train
998,C=CC(=O)N(C)C,16.2454626473,15.9697427468,train
999,C=CC(=O)OC,20.1488986607,12.7440528857,train
1000,C=CC(=O)c1ccccc1,15.5023616597,9.0942067807,train
A1,C=CC(=O)CC,14.4503247121,12.4642181732,lit_test
A2,C=CC(=O)CCC,17.3374659973,10.9865130555,lit_test
A3,C=CC(=O)CCCCC,17.4985137329,12.7121390088,lit_test
A6,C/C=C/C(=O)CCCC,22.97412951,15.2943059816,lit_test
A7,O=C1C=CCC1,17.5251030506,12.4803426567,lit_test
A8,C/C=C/C(=O)CC,21.0709373809,14.9345347198,lit_test
A9,CCC/C=C/C(C)=O,21.6735502814,14.4089221167,lit_test
B1,CCCC/C=C/C(C)=O,19.1501391062,13.4351428747,lit_test
B2,CCCCC/C=C/C(C)=O,22.6669144658,14.2857388693,lit_test
B5,CC1=CCCC1=O,18.496951174,13.7581176084,lit_test
B6,CC1=CC(=O)CC1,23.4214959614,16.310570125,lit_test
C4,C=C(C=O)CC,13.0676336206,10.2860907457,lit_test
C5,CC/C=C/C=O,19.4310090119,11.9839883103,lit_test
C6,CCC/C=C/C=O,19.1324443079,12.6916627472,lit_test
C7,CC/C=C\CC/C=C/C=O,21.9206676562,13.1474724515,lit_test
C8,CCCCC/C=C/C=O,19.2437788255,13.1549768372,lit_test
C9,CCCCCC/C=C/C=O,21.0197739399,12.3911666578,lit_test
D1,CC(C)/C=C/C=O,19.8140134674,11.9584022391,lit_test
D2,CCCCCCC/C=C/C=O,21.4130379739,13.1885906372,lit_test
D3,C/C=C/C=C/C=O,18.915494084,14.500612546,lit_test
D4,CC/C=C/C=C/C=O,18.8185069869,13.8382737861,lit_test
D6,CCCC/C=C/C=C/C=O,21.2227270025,17.4235541862,lit_test
D9,CC/C=C(\C)C=O,20.4045938123,13.8321762765,lit_test
E4,C#CCOC(=O)C=C,18.6923373571,11.0820996912,lit_test
E5,C=CC(=O)OCCO,14.1547712155,8.6357232586,lit_test
E6,C=CCOC(=O)C=C,19.9131580033,12.0011569696,lit_test
E7,C=CC(=O)OC[C@@H](C)O,14.3711429882,8.3324516949,lit_test
E9,C=CC(=O)OCC,20.351071683,12.6381882723,lit_test
F1,C=CC(=O)OCCC,20.1195008684,14.8248385336,lit_test
F2,C=CC(=O)OC(C)C,21.0939368882,14.9698672682,lit_test
F3,C=CC(=O)OCCCC,20.3732114923,14.7412266613,lit_test
F6,C=CC(=O)OC(C)(C)C,19.4224989451,14.6794684339,lit_test
F8,CCC/C=C/C(=O)OC,19.0939111228,15.8100472332,lit_test
F9,CCCCC/C=C/C(=O)OC,18.0473216145,15.4886230754,lit_test
G2,C#CCOC(=O)C(=C)C,19.180034227,12.7975254779,lit_test
G4,C/C=C/C(=O)OCC,18.6487702386,15.8728854044,lit_test
G6,C=C(C)C(=O)OCC,23.3421770588,13.8958515454,lit_test
